system:index,Date_str,WaterPlane,bmaxGeeGrd,bmaxSnapRtc,edgeGeeGrd,edgeSnapRtc,latitude_209564535,lc,longitude_209564535,.geo
2_00000000000000000094_0,2019-09-09,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.87287461348521,11.905956365370695]}"
2_000000000000000000af_0,2019-09-09,0,1,1,0,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.96854519124393,11.973599506264895]}"
2_00000000000000000097_0,2019-09-09,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.87682720073533,10.836871345740054]}"
2_000000000000000000a3_0,2019-09-09,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.87601871697963,10.829415328881861]}"
2_000000000000000000ae_0,2019-09-09,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.93207359070868,10.823127121893025]}"
2_000000000000000000b6_0,2019-09-09,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.01301179780785,11.220721466644324]}"
2_00000000000000000095_0,2019-09-09,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.87772551601945,10.851693547928026]}"
3_000000000000000000ba_0,2019-09-11,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.01453893379086,11.341455040829988]}"
3_000000000000000000bd_0,2019-09-11,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.91428694808312,11.422213584872333]}"
3_000000000000000000be_0,2019-09-11,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.08909910237278,11.292227363260238]}"
3_000000000000000000c0_0,2019-09-11,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.84278105146721,11.321602273050948]}"
3_000000000000000000c2_0,2019-09-11,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.85805241129724,11.357984042057788]}"
3_000000000000000000c4_0,2019-09-11,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.14192461536086,12.260162081899024]}"
3_000000000000000000c5_0,2019-09-11,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.95713658713562,11.187932958773962]}"
3_000000000000000000c7_0,2019-09-11,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.81223833180714,11.279740780810977]}"
3_000000000000000000c8_0,2019-09-11,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.94033809132259,11.38753861490532]}"
3_000000000000000000ca_0,2019-09-11,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.92353959550955,11.445569782259442]}"
3_000000000000000000cc_0,2019-09-11,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.21144964406986,10.736170202390255]}"
3_000000000000000000ce_0,2019-09-11,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.33227304978394,11.037375317155531]}"
3_000000000000000000d1_0,2019-09-11,0,1,1,1,1,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.32724248419287,11.627658290350467]}"
3_000000000000000000d2_0,2019-09-11,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.7864566831529,10.845674835524425]}"
3_000000000000000000d5_0,2019-09-11,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.91006486624777,11.32447688196013]}"
3_000000000000000000d7_0,2019-09-11,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.14066239968123,11.165654739727799]}"
3_000000000000000000d8_0,2019-09-11,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.84089458937055,11.460751310561061]}"
3_000000000000000000d9_0,2019-09-11,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.09009182346716,12.327535728207987]}"
3_000000000000000000dd_0,2019-09-11,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.01130499876803,11.348641563102944]}"
3_000000000000000000de_0,2019-09-11,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.71899320531554,11.45338512523128]}"
3_000000000000000000df_0,2019-09-11,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.06394627441743,10.885021044968859]}"
3_000000000000000000e1_0,2019-09-11,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.04481673314754,12.133499626838171]}"
3_000000000000000000e2_0,2019-09-11,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.68970812705324,11.42481869919628]}"
3_000000000000000000e4_0,2019-09-11,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.64946817660653,12.049417316244584]}"
3_000000000000000000e6_0,2019-09-11,0,0,0,0,0,,9,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.05828688812748,11.024349745535797]}"
3_000000000000000000e7_0,2019-09-11,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.79517034140888,11.441796858066139]}"
3_000000000000000000e8_0,2019-09-11,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.75546480585079,10.860317374655573]}"
3_000000000000000000e9_0,2019-09-11,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.84718279635939,10.97799667687523]}"
3_000000000000000000ea_0,2019-09-11,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.79822461337488,11.265457567793478]}"
3_000000000000000000ec_0,2019-09-11,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.10526877748693,11.157210576057075]}"
3_000000000000000000ee_0,2019-09-11,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.7916669118008,11.232758891451526]}"
3_000000000000000000ef_0,2019-09-11,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.7443256963277,10.865437771775055]}"
3_000000000000000000f0_0,2019-09-11,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.27684699675376,10.93155377668625]}"
3_000000000000000000f1_0,2019-09-11,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.7923855640281,11.112923632549982]}"
3_000000000000000000f4_0,2019-09-11,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.704085745881,12.014203357107098]}"
3_000000000000000000f6_0,2019-09-11,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.16527623846612,11.147149444874936]}"
3_000000000000000000f9_0,2019-09-11,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.20381853843669,12.230877003636726]}"
3_000000000000000000fa_0,2019-09-11,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.04050024550192,11.08157242913421]}"
3_000000000000000000fb_0,2019-09-11,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.10078177534818,12.146165872344255]}"
3_000000000000000000fc_0,2019-09-11,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.15000945291793,12.32807471737846]}"
3_00000000000000000100_0,2019-09-11,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.71145193121079,12.08328380245589]}"
3_00000000000000000103_0,2019-09-11,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.83469621391014,11.147418939460172]}"
3_00000000000000000104_0,2019-09-11,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.92335993245273,11.367865510183103]}"
3_00000000000000000106_0,2019-09-11,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.61829663624759,12.025881455800652]}"
3_00000000000000000107_0,2019-09-11,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.79283472167016,11.294383319942126]}"
3_00000000000000000109_0,2019-09-11,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.1474941701224,12.424553778892896]}"
3_0000000000000000010a_0,2019-09-11,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.9795944692386,12.105741684558877]}"
3_0000000000000000010b_0,2019-09-11,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.82077232700628,10.880080310906202]}"
3_0000000000000000010c_0,2019-09-11,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.10500385718355,12.256838315347782]}"
3_0000000000000000010e_0,2019-09-11,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.00447780260872,11.40038452346823]}"
3_0000000000000000010f_0,2019-09-11,0,0,0,0,0,,9,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.04382401205315,11.433891683565887]}"
3_00000000000000000110_0,2019-09-11,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.76804121982846,10.835613704342286]}"
3_000000000000000000bc_0,2019-09-11,1,1,1,1,1,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.0087897159725,11.29366466771483]}"
3_000000000000000000c3_0,2019-09-11,1,1,1,1,1,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.916442904765,11.470902273271612]}"
3_000000000000000000c6_0,2019-09-11,1,1,0,1,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.91545475795247,11.426256003650872]}"
3_000000000000000000c9_0,2019-09-11,1,1,1,0,1,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.12485205068073,10.947813283328815]}"
3_000000000000000000cb_0,2019-09-11,1,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.96324513106764,11.40038452346823]}"
3_000000000000000000cd_0,2019-09-11,1,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.21073099184257,11.22691984210475]}"
3_000000000000000000cf_0,2019-09-11,1,1,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.01912491602172,12.13529625740641]}"
3_000000000000000000d0_0,2019-09-11,1,1,1,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.09430933102067,11.195927964802626]}"
3_000000000000000000d4_0,2019-09-11,1,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.0877516294466,11.067648542230359]}"
3_000000000000000000dc_0,2019-09-11,1,1,1,0,1,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.98040295299431,10.834715389058166]}"
3_000000000000000000e0_0,2019-09-11,1,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.04912407222946,11.063426460394997]}"
3_000000000000000000e3_0,2019-09-11,1,1,1,1,1,,17,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.12413339845344,11.249737050321386]}"
3_000000000000000000eb_0,2019-09-11,1,1,1,1,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.29562178619186,11.565045715047338]}"
3_000000000000000000ed_0,2019-09-11,1,1,1,0,1,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.97204862085201,10.773899444323275]}"
3_000000000000000000f2_0,2019-09-11,1,1,1,1,1,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.9239887531516,10.655052332234263]}"
3_000000000000000000f5_0,2019-09-11,1,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.9509382116752,11.333909192443384]}"
3_000000000000000000f7_0,2019-09-11,1,1,1,1,1,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.39084320630853,11.681377544340815]}"
3_000000000000000000f8_0,2019-09-11,1,0,0,0,0,,13,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.913388632799,11.267613524475363]}"
3_000000000000000000fe_0,2019-09-11,1,1,1,1,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.09305168962291,10.77084517235727]}"
3_000000000000000000ff_0,2019-09-11,1,1,1,1,1,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.91275981210012,11.466500528379425]}"
3_00000000000000000101_0,2019-09-11,1,1,1,1,1,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.14964555252243,10.925714727339473]}"
3_00000000000000000102_0,2019-09-11,1,1,1,1,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.04005108785985,11.229974114070757]}"
3_00000000000000000108_0,2019-09-11,1,1,1,0,1,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.94411101551589,10.973055942812573]}"
3_0000000000000000010d_0,2019-09-11,1,1,1,1,1,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.13491318186287,10.970271165431802]}"
3_000000000000000000d6_0,2019-09-11,0,1,1,1,1,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.15584392798286,10.721437831730695]}"
3_000000000000000000fd_0,2019-09-11,0,1,0,1,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.16231179802853,10.749016110953164]}"
3_000000000000000000c1_0,2019-09-11,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.87682720073533,10.836871345740054]}"
3_000000000000000000db_0,2019-09-11,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.87601871697963,10.829415328881861]}"
3_000000000000000000f3_0,2019-09-11,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.93207359070868,10.823127121893025]}"
3_00000000000000000105_0,2019-09-11,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.01301179780785,11.220721466644324]}"
3_000000000000000000da_0,2019-09-11,1,1,1,1,1,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.15377780282938,10.927601189436125]}"
3_000000000000000000bf_0,2019-09-11,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.87772551601945,10.851693547928026]}"
3_000000000000000000bb_0,2019-09-11,1,1,1,1,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.0287368895618,12.273636811160817]}"
3_000000000000000000d3_0,2019-09-11,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.98346179924218,12.413324837841401]}"
4_00000000000000000112_0,2019-09-16,0,0,0,0,0,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.72725313164759,13.306699387898266]}"
4_00000000000000000118_0,2019-09-16,0,0,0,0,0,,9,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.05828688812748,11.024349745535797]}"
4_0000000000000000011a_0,2019-09-16,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.04050024550192,11.08157242913421]}"
4_00000000000000000111_0,2019-09-16,1,1,1,1,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.72267172369857,13.250554682640796]}"
4_00000000000000000113_0,2019-09-16,1,1,1,1,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.84223748801489,13.089846078311814]}"
4_00000000000000000114_0,2019-09-16,1,1,1,1,1,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.12485205068073,10.947813283328815]}"
4_00000000000000000115_0,2019-09-16,1,1,1,1,1,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.0877516294466,11.067648542230359]}"
4_00000000000000000117_0,2019-09-16,1,1,1,0,1,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.04912407222946,11.063426460394997]}"
4_00000000000000000119_0,2019-09-16,1,1,1,1,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.85696985867445,13.128653298585776]}"
4_0000000000000000011b_0,2019-09-16,1,1,1,1,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.79103351682006,13.165933382876737]}"
4_00000000000000000116_0,2019-09-16,1,1,1,0,1,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.15377780282938,10.927601189436125]}"
4_0000000000000000011c_0,2019-09-16,1,1,1,1,1,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.85077148321402,13.275977005181378]}"
5_0000000000000000011d_0,2019-09-21,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.52549609311619,12.095231395734679]}"
5_0000000000000000011e_0,2019-09-21,0,1,1,1,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.5608897153105,12.342178267339136]}"
5_0000000000000000011f_0,2019-09-21,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.51884856001371,12.080319362018296]}"
5_00000000000000000120_0,2019-09-21,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.6856657082747,12.100441624382572]}"
5_00000000000000000121_0,2019-09-21,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.495582194155,12.191800288777527]}"
5_00000000000000000123_0,2019-09-21,0,0,0,0,0,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.67596390320621,12.697461962208406]}"
5_00000000000000000124_0,2019-09-21,0,0,0,0,0,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.52262148420701,12.52327862861763]}"
5_00000000000000000126_0,2019-09-21,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.54328273574176,12.205544512624556]}"
5_00000000000000000127_0,2019-09-21,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.3955997030325,12.343885066378963]}"
5_00000000000000000128_0,2019-09-21,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.65934507045,12.121462202030969]}"
5_0000000000000000012a_0,2019-09-21,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.52154350586606,12.101789097308751]}"
5_0000000000000000012e_0,2019-09-21,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.48767701965475,12.324211961656745]}"
5_0000000000000000012f_0,2019-09-21,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.63814482974477,12.157035487282101]}"
5_00000000000000000122_0,2019-09-21,1,0,1,0,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.52495710394572,12.486986691139203]}"
5_00000000000000000125_0,2019-09-21,1,1,1,1,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.6195497033635,12.420062202472298]}"
5_0000000000000000012b_0,2019-09-21,1,0,1,0,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.59053411968644,12.592538737023245]}"
5_0000000000000000012c_0,2019-09-21,1,1,1,0,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.491000786206,12.660181877917447]}"
5_00000000000000000130_0,2019-09-21,1,1,1,0,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.489473650223,12.708331577146252]}"
5_00000000000000000131_0,2019-09-21,1,0,0,0,0,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.54867262744648,12.612391504802288]}"
5_00000000000000000132_0,2019-09-21,1,0,1,0,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.55307437233866,12.507019121975068]}"
5_00000000000000000129_0,2019-09-21,0,0,0,0,0,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.53349109914485,12.620566173887775]}"
5_0000000000000000012d_0,2019-09-21,0,0,0,0,0,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.6075122785563,12.465337292791922]}"
6_00000000000000000134_0,2019-09-23,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.99765518073126,12.877753839731195]}"
6_00000000000000000135_0,2019-09-23,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.70112130544341,12.14400991566237]}"
6_00000000000000000136_0,2019-09-23,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.88464711798903,12.806337774643692]}"
6_00000000000000000137_0,2019-09-23,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.52226673237521,12.526332900583638]}"
6_00000000000000000138_0,2019-09-23,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.83470078819198,12.755043971920468]}"
6_00000000000000000139_0,2019-09-23,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.5740096927405,11.351965329654186]}"
6_0000000000000000013a_0,2019-09-23,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.86227906741445,12.344603718606258]}"
6_0000000000000000013b_0,2019-09-23,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.53385499954035,11.2678830190606]}"
6_0000000000000000013c_0,2019-09-23,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.92677810481423,12.758637233056946]}"
6_0000000000000000013d_0,2019-09-23,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.05838129393774,12.868770686889999]}"
6_0000000000000000013e_0,2019-09-23,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.87063339955677,12.33553073423665]}"
6_00000000000000000142_0,2019-09-23,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.65108514411796,12.46982886921252]}"
6_00000000000000000143_0,2019-09-23,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.86191974130081,12.190273152794525]}"
6_00000000000000000144_0,2019-09-23,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.8664113177214,12.785137533938471]}"
6_00000000000000000145_0,2019-09-23,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.40162298971796,11.362026460836326]}"
6_00000000000000000146_0,2019-09-23,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.94743935634898,12.319181396065677]}"
6_00000000000000000147_0,2019-09-23,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.9182441096151,12.102687412592871]}"
6_00000000000000000149_0,2019-09-23,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.45210830868548,11.539982718620402]}"
6_0000000000000000014a_0,2019-09-23,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.05415921210238,12.723063947805812]}"
6_0000000000000000014b_0,2019-09-23,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.69034152203398,12.47863235899689]}"
6_0000000000000000014d_0,2019-09-23,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.62269838113977,11.982852153691328]}"
6_0000000000000000014f_0,2019-09-23,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.49199350730038,11.284861177930459]}"
6_00000000000000000150_0,2019-09-23,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.57212323064384,12.386375379317816]}"
6_00000000000000000151_0,2019-09-23,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.61883562541806,12.471894994365995]}"
6_00000000000000000152_0,2019-09-23,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.70749934396066,12.536843189407836]}"
6_00000000000000000154_0,2019-09-23,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.62413568559437,12.329152695719403]}"
6_00000000000000000156_0,2019-09-23,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.80146312267956,12.427428387802077]}"
6_00000000000000000157_0,2019-09-23,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.05604567419903,12.676800710673657]}"
6_00000000000000000158_0,2019-09-23,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.42614699697442,11.345587291136939]}"
6_00000000000000000159_0,2019-09-23,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.46405590196427,11.161702152477673]}"
6_0000000000000000015a_0,2019-09-23,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.53942455430189,11.132057748101728]}"
6_0000000000000000015b_0,2019-09-23,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.04481673314754,12.133499626838171]}"
6_0000000000000000015c_0,2019-09-23,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.91923225642763,12.623889940439017]}"
6_0000000000000000015d_0,2019-09-23,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.92489164271758,12.36167170900453]}"
6_0000000000000000015e_0,2019-09-23,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.52208706931839,11.297257928851309]}"
6_0000000000000000015f_0,2019-09-23,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.4673796685155,11.312888614794987]}"
6_00000000000000000162_0,2019-09-23,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.90449988576808,12.684077064475025]}"
6_00000000000000000163_0,2019-09-23,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.46558303794727,11.557949024302793]}"
6_00000000000000000164_0,2019-09-23,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.89327094471658,12.36544463319783]}"
6_00000000000000000165_0,2019-09-23,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.94447491591139,12.316037292571258]}"
6_00000000000000000167_0,2019-09-23,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.6206322559863,12.359785246907878]}"
6_00000000000000000168_0,2019-09-23,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.91572882681956,12.176888255061144]}"
6_00000000000000000169_0,2019-09-23,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.02900638414704,12.667548063247226]}"
6_0000000000000000016a_0,2019-09-23,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.72618430187035,12.37918885704486]}"
6_0000000000000000016c_0,2019-09-23,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.97340066806004,12.116701131025136]}"
