system:index,Date_str,WaterPlane,bmaxGeeGrd,bmaxSnapRtc,edgeGeeGrd,edgeSnapRtc,latitude_209564535,lc,longitude_209564535,.geo
11_1_2_0000000000000000019a_0,2019-10-03,1,1,1,0,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.85041673138223,12.246148363466759]}"
11_1_2_000000000000000001a2_0,2019-10-03,1,1,1,0,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.96701805526094,12.265012984433268]}"
11_1_2_000000000000000001a6_0,2019-10-03,1,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.11443159338495,11.585078145883204]}"
11_1_2_000000000000000001ab_0,2019-10-03,1,1,1,0,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.85733375906995,11.922485366598496]}"
11_1_2_000000000000000001b7_0,2019-10-03,1,1,1,0,1,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.03906294104732,11.712638916228174]}"
11_1_2_000000000000000001b8_0,2019-10-03,1,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.68970812705324,11.42481869919628]}"
11_1_2_000000000000000001be_0,2019-10-03,1,1,0,0,0,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.52414862019002,12.761422010437716]}"
11_1_2_000000000000000001c7_0,2019-10-03,1,1,1,0,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.94896191805013,11.95491454835521]}"
11_1_2_000000000000000001ca_0,2019-10-03,1,1,1,0,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.96881468582917,11.891044331654312]}"
11_1_2_000000000000000001cb_0,2019-10-03,1,1,1,0,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.41338634565807,12.53477706425436]}"
11_1_2_000000000000000001d1_0,2019-10-03,1,1,1,0,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.491000786206,12.660181877917447]}"
11_1_2_000000000000000001d5_0,2019-10-03,1,1,1,0,1,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.9239887531516,10.655052332234263]}"
11_1_2_000000000000000001e0_0,2019-10-03,1,1,1,0,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.39209627342444,12.721896137936458]}"
11_1_2_000000000000000001e4_0,2019-10-03,1,1,1,0,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.42210000391404,12.571787653960085]}"
11_1_2_000000000000000001e5_0,2019-10-03,1,1,1,0,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.36838074992369,12.675273574690655]}"
11_1_2_000000000000000001eb_0,2019-10-03,1,1,1,0,1,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.00852022138726,11.87622212946634]}"
11_1_2_000000000000000001ec_0,2019-10-03,1,1,1,1,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.04005108785985,11.229974114070757]}"
11_1_2_000000000000000001ee_0,2019-10-03,1,1,1,0,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.36290102669055,12.59415570453466]}"
11_1_2_000000000000000001ef_0,2019-10-03,1,1,1,0,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.489473650223,12.708331577146252]}"
11_1_2_000000000000000001f5_0,2019-10-03,1,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.0118439879385,11.698355703210675]}"
11_1_2_000000000000000001f6_0,2019-10-03,1,0,0,0,0,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.54867262744648,12.612391504802288]}"
11_1_2_000000000000000001fd_0,2019-10-03,1,1,1,0,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.96055018521527,11.707249024523458]}"
11_1_2_0000000000000000017d_0,2019-10-03,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.0087897159725,11.29366466771483]}"
11_1_2_00000000000000000186_0,2019-10-03,0,0,0,0,0,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.99612347046642,11.996596377538356]}"
11_1_2_000000000000000001a4_0,2019-10-03,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.89021209846872,12.280464007320125]}"
11_1_2_000000000000000001cd_0,2019-10-03,0,0,0,0,0,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.00124386758588,11.66916045647679]}"
11_1_2_00000000000000000199_0,2019-10-03,1,0,0,0,0,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.48058032891022,12.8439771850483]}"
11_1_2_000000000000000001b0_0,2019-10-03,1,0,0,0,0,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.53349109914485,12.620566173887775]}"
11_1_2_000000000000000001c3_0,2019-10-03,1,1,1,0,1,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.78951095511891,10.659454077126448]}"
11_1_2_00000000000000000185_0,2019-10-03,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.87682720073533,10.836871345740054]}"
11_1_2_000000000000000001ae_0,2019-10-03,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.87601871697963,10.829415328881861]}"
11_1_2_000000000000000001d9_0,2019-10-03,0,0,1,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.93207359070868,10.823127121893025]}"
11_1_2_000000000000000001f0_0,2019-10-03,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.01301179780785,11.220721466644324]}"
11_1_2_00000000000000000182_0,2019-10-03,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.87772551601945,10.851693547928026]}"
12_1_2_00000000000000000201_0,2019-10-04,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.5740096927405,11.351965329654186]}"
12_1_2_00000000000000000202_0,2019-10-04,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.09035674377054,12.598647280955259]}"
12_1_2_00000000000000000203_0,2019-10-04,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.58802341117276,11.383675859183606]}"
12_1_2_00000000000000000205_0,2019-10-04,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.53385499954035,11.2678830190606]}"
12_1_2_00000000000000000206_0,2019-10-04,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.1039258788426,12.767710217426552]}"
12_1_2_00000000000000000209_0,2019-10-04,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.29158394169517,12.612391504802288]}"
12_1_2_0000000000000000020b_0,2019-10-04,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.33227304978394,11.037375317155531]}"
12_1_2_0000000000000000020c_0,2019-10-04,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.40162298971796,11.362026460836326]}"
12_1_2_0000000000000000020d_0,2019-10-04,0,1,1,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.45210830868548,11.539982718620402]}"
12_1_2_0000000000000000020f_0,2019-10-04,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.05415921210238,12.723063947805812]}"
12_1_2_00000000000000000210_0,2019-10-04,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.49199350730038,11.284861177930459]}"
12_1_2_00000000000000000212_0,2019-10-04,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.42614699697442,11.345587291136939]}"
12_1_2_00000000000000000213_0,2019-10-04,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.46405590196427,11.161702152477673]}"
12_1_2_00000000000000000215_0,2019-10-04,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.52208706931839,11.297257928851309]}"
12_1_2_00000000000000000216_0,2019-10-04,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.4673796685155,11.312888614794987]}"
12_1_2_00000000000000000217_0,2019-10-04,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.51166661202261,11.391491202155446]}"
12_1_2_00000000000000000219_0,2019-10-04,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.18675054803842,12.71327231120891]}"
12_1_2_0000000000000000021a_0,2019-10-04,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.84718279635939,10.97799667687523]}"
12_1_2_0000000000000000021b_0,2019-10-04,0,1,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.46558303794727,11.557949024302793]}"
12_1_2_0000000000000000021c_0,2019-10-04,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.07813965590653,12.620835668473012]}"
12_1_2_0000000000000000021d_0,2019-10-04,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.23283412211376,12.726387714357054]}"
12_1_2_0000000000000000021f_0,2019-10-04,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.97465830945781,12.794839339006963]}"
12_1_2_00000000000000000220_0,2019-10-04,0,1,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.54158051098378,11.279022128583682]}"
12_1_2_00000000000000000221_0,2019-10-04,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.32679790083266,12.704828147538187]}"
12_1_2_00000000000000000223_0,2019-10-04,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.19744049991944,12.784598544768]}"
12_1_2_00000000000000000226_0,2019-10-04,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.11057341194508,12.782891745728174]}"
12_1_2_00000000000000000208_0,2019-10-04,1,1,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.10697557652676,11.47728031178886]}"
12_1_2_0000000000000000020a_0,2019-10-04,1,1,0,1,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.21073099184257,11.22691984210475]}"
12_1_2_0000000000000000020e_0,2019-10-04,1,1,1,1,1,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.45812702108908,10.989854438625608]}"
12_1_2_00000000000000000214_0,2019-10-04,1,1,1,1,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.18575782694404,11.454912261214284]}"
12_1_2_00000000000000000218_0,2019-10-04,1,1,1,1,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.35742587773927,11.2739017314642]}"
12_1_2_0000000000000000021e_0,2019-10-04,1,1,1,1,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.38994489102441,11.43865275457172]}"
12_1_2_00000000000000000224_0,2019-10-04,1,1,1,1,1,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.94411101551589,10.973055942812573]}"
12_1_2_00000000000000000211_0,2019-10-04,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.26310277290673,11.265727062378714]}"
12_1_2_00000000000000000227_0,2019-10-04,0,0,0,0,0,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.15332864518733,11.414937231070965]}"
12_1_2_00000000000000000222_0,2019-10-04,1,1,1,1,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.30640156960129,11.04420251331484]}"
12_1_2_00000000000000000225_0,2019-10-04,1,1,0,1,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.18854260432481,11.430567917014645]}"
13_1_2_00000000000000000228_0,2019-10-05,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.64084434987899,11.308486869902802]}"
13_1_2_0000000000000000022a_0,2019-10-05,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.99765518073126,12.877753839731195]}"
13_1_2_0000000000000000022b_0,2019-10-05,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.70112130544341,12.14400991566237]}"
13_1_2_0000000000000000022d_0,2019-10-05,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.59296414523541,11.25180317547486]}"
13_1_2_0000000000000000022e_0,2019-10-05,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.68576011408497,11.748212201479308]}"
13_1_2_0000000000000000022f_0,2019-10-05,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.55505524024558,11.16799035946651]}"
13_1_2_00000000000000000230_0,2019-10-05,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.83470078819198,12.755043971920468]}"
13_1_2_00000000000000000231_0,2019-10-05,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.5740096927405,11.351965329654186]}"
13_1_2_00000000000000000232_0,2019-10-05,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.86227906741445,12.344603718606258]}"
13_1_2_00000000000000000233_0,2019-10-05,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.71118243662555,11.050490720303676]}"
13_1_2_00000000000000000235_0,2019-10-05,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.23687196661044,11.72350853116602]}"
13_1_2_00000000000000000237_0,2019-10-05,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.58802341117276,11.383675859183606]}"
13_1_2_00000000000000000238_0,2019-10-05,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.12512611954783,11.979708050196908]}"
13_1_2_00000000000000000239_0,2019-10-05,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.53385499954035,11.2678830190606]}"
13_1_2_0000000000000000023a_0,2019-10-05,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.92677810481423,12.758637233056946]}"
13_1_2_0000000000000000023c_0,2019-10-05,0,1,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.80307094162727,12.744623514624681]}"
13_1_2_0000000000000000023d_0,2019-10-05,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.14192461536086,12.260162081899024]}"
13_1_2_00000000000000000244_0,2019-10-05,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.10239416857775,11.776329469872248]}"
13_1_2_00000000000000000245_0,2019-10-05,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.87063339955677,12.33553073423665]}"
13_1_2_00000000000000000247_0,2019-10-05,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.5101394760396,11.740307026979057]}"
13_1_2_00000000000000000248_0,2019-10-05,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.64551101507456,11.813789217220034]}"
13_1_2_0000000000000000024a_0,2019-10-05,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.62844759895815,11.119211839538819]}"
13_1_2_0000000000000000024b_0,2019-10-05,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.94645120953645,13.338320085899273]}"
13_1_2_0000000000000000024f_0,2019-10-05,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.65108514411796,12.46982886921252]}"
13_1_2_00000000000000000251_0,2019-10-05,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.86191974130081,12.190273152794525]}"
13_1_2_00000000000000000252_0,2019-10-05,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.58317250863851,11.699343850023206]}"
13_1_2_00000000000000000253_0,2019-10-05,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.8664113177214,12.785137533938471]}"
13_1_2_00000000000000000255_0,2019-10-05,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.94743935634898,12.319181396065677]}"
13_1_2_00000000000000000256_0,2019-10-05,0,0,0,0,0,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.41707401260481,11.888439217330365]}"
13_1_2_00000000000000000257_0,2019-10-05,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.9182441096151,12.102687412592871]}"
13_1_2_00000000000000000259_0,2019-10-05,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.45210830868548,11.539982718620402]}"
13_1_2_0000000000000000025f_0,2019-10-05,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.46405590196427,10.84459685718348]}"
13_1_2_00000000000000000260_0,2019-10-05,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.701031473915,11.5384555826374]}"
13_1_2_00000000000000000261_0,2019-10-05,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.71432654011997,11.8315758598456]}"
13_1_2_00000000000000000263_0,2019-10-05,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.7864566831529,10.845674835524425]}"
13_1_2_00000000000000000264_0,2019-10-05,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.76058977725212,11.903261419518337]}"
13_1_2_00000000000000000268_0,2019-10-05,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.80119362809432,12.021389879380054]}"
13_1_2_0000000000000000026a_0,2019-10-05,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.62269838113977,11.982852153691328]}"
13_1_2_0000000000000000026c_0,2019-10-05,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.49199350730038,11.284861177930459]}"
13_1_2_0000000000000000026d_0,2019-10-05,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.57212323064384,12.386375379317816]}"
13_1_2_0000000000000000026f_0,2019-10-05,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.80775132966839,12.805080133245925]}"
13_1_2_00000000000000000270_0,2019-10-05,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.14066239968123,11.165654739727799]}"
13_1_2_00000000000000000271_0,2019-10-05,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.61883562541806,12.471894994365995]}"
13_1_2_00000000000000000272_0,2019-10-05,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.3763803302342,10.956077783942714]}"
13_1_2_00000000000000000273_0,2019-10-05,0,0,0,0,0,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.76912377245125,12.17024072195866]}"
13_1_2_00000000000000000275_0,2019-10-05,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.69590650251367,11.809117977742611]}"
13_1_2_00000000000000000276_0,2019-10-05,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.62413568559437,12.329152695719403]}"
13_1_2_00000000000000000279_0,2019-10-05,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.09009182346716,12.327535728207987]}"
13_1_2_0000000000000000027d_0,2019-10-05,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.80146312267956,12.427428387802077]}"
13_1_2_0000000000000000027e_0,2019-10-05,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.06394627441743,10.885021044968859]}"
13_1_2_00000000000000000280_0,2019-10-05,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.46405590196427,11.161702152477673]}"
13_1_2_00000000000000000281_0,2019-10-05,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.53942455430189,11.132057748101728]}"
13_1_2_00000000000000000283_0,2019-10-05,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.446987911566,12.008813465402381]}"
13_1_2_00000000000000000284_0,2019-10-05,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.04481673314754,12.133499626838171]}"
13_1_2_00000000000000000285_0,2019-10-05,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.80936829717982,11.999201491862303]}"
13_1_2_00000000000000000287_0,2019-10-05,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.9900149265344,11.4933601553746]}"
13_1_2_00000000000000000288_0,2019-10-05,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.92489164271758,12.36167170900453]}"
13_1_2_00000000000000000289_0,2019-10-05,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.64946817660653,12.049417316244584]}"
13_1_2_0000000000000000028b_0,2019-10-05,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.55990614277982,10.786026700658889]}"
13_1_2_0000000000000000028d_0,2019-10-05,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.33856125677276,11.740307026979057]}"
13_1_2_0000000000000000028e_0,2019-10-05,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.52208706931839,11.297257928851309]}"
13_1_2_00000000000000000292_0,2019-10-05,0,0,0,0,0,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.16186264038646,11.680030071414636]}"
13_1_2_00000000000000000294_0,2019-10-05,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.4673796685155,11.312888614794987]}"
13_1_2_00000000000000000296_0,2019-10-05,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.51166661202261,11.391491202155446]}"
13_1_2_00000000000000000297_0,2019-10-05,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.91545933223432,13.622277547209453]}"
13_1_2_00000000000000000298_0,2019-10-05,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.90449988576808,12.684077064475025]}"
13_1_2_00000000000000000299_0,2019-10-05,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.62539332699214,11.147688434045408]}"
13_1_2_0000000000000000029a_0,2019-10-05,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.46558303794727,11.557949024302793]}"
13_1_2_0000000000000000029c_0,2019-10-05,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.67686221849033,11.945212743286719]}"
13_1_2_0000000000000000029e_0,2019-10-05,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.35913267677911,11.826724957311354]}"
13_1_2_0000000000000000029f_0,2019-10-05,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.89327094471658,12.36544463319783]}"
13_1_2_000000000000000002a1_0,2019-10-05,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.94447491591139,12.316037292571258]}"
13_1_2_000000000000000002a2_0,2019-10-05,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.82014808058925,12.829783803559211]}"
13_1_2_000000000000000002a5_0,2019-10-05,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.55577389247287,11.769951431355]}"
13_1_2_000000000000000002a8_0,2019-10-05,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.6206322559863,12.359785246907878]}"
13_1_2_000000000000000002a9_0,2019-10-05,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.75312918611208,11.9585976410201]}"
13_1_2_000000000000000002aa_0,2019-10-05,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.79130758568716,10.715419119327095]}"
13_1_2_000000000000000002ab_0,2019-10-05,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.91572882681956,12.176888255061144]}"
13_1_2_000000000000000002ac_0,2019-10-05,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.16204230344329,11.913232719172065]}"
13_1_2_000000000000000002af_0,2019-10-05,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.42938093199726,10.84863927596202]}"
13_1_2_000000000000000002b0_0,2019-10-05,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.88194302357297,12.71605708858968]}"
13_1_2_000000000000000002b2_0,2019-10-05,0,1,1,0,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[103.93952503328502,12.801756366694683]}"
13_1_2_000000000000000002b3_0,2019-10-05,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.72618430187035,12.37918885704486]}"
13_1_2_000000000000000002b4_0,2019-10-05,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.704085745881,12.014203357107098]}"
13_1_2_000000000000000002b5_0,2019-10-05,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.84170764740811,12.83984493474135]}"
13_1_2_000000000000000002b6_0,2019-10-05,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.97465830945781,12.794839339006963]}"
13_1_2_000000000000000002b7_0,2019-10-05,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.39084320630853,11.681377544340815]}"
13_1_2_000000000000000002b8_0,2019-10-05,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.43809459025321,10.93847080437397]}"
13_1_2_000000000000000002b9_0,2019-10-05,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.97340066806004,12.116701131025136]}"
13_1_2_000000000000000002bb_0,2019-10-05,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.3395494035853,11.8030094338106]}"
13_1_2_000000000000000002bc_0,2019-10-05,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.20381853843669,12.230877003636726]}"
13_1_2_000000000000000002be_0,2019-10-05,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.21441408450745,11.686587772988709]}"
13_1_2_000000000000000002c0_0,2019-10-05,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.54158051098378,11.279022128583682]}"
