system:index,CID,Date,HYDRA,H_S_RLCMST,RLCMS,Slope,WaterPlane,first,system:time_start,.geo
1_1_1_1_1_1_1_1_2_000000000000000000b2,0,1568185200000,0,311.0,11.0,3,0,0.11003828048706055,2019-09-11T07:00:00,"{""type"":""Point"",""coordinates"":[105.00506916989806,11.406834929437743]}"
1_1_1_1_1_1_1_1_2_000000000000000000b3,0,1568185200000,0,311.0,11.0,3,0,0.10678672790527344,2019-09-11T07:00:00,"{""type"":""Point"",""coordinates"":[105.05821521942235,11.406716972891372]}"
1_1_1_1_1_1_1_1_2_000000000000000000a1,0,1568185200000,0,311.0,11.0,3,1,0.8245558142662048,2019-09-11T07:00:00,"{""type"":""Point"",""coordinates"":[104.98261129218989,11.22621546447189]}"
1_1_1_1_1_1_1_1_2_000000000000000000b6,0,1568185200000,1,1310.0,10.0,3,1,0.7548919916152954,2019-09-11T07:00:00,"{""type"":""Point"",""coordinates"":[105.30880137263897,11.644522483638601]}"
1_1_1_1_1_1_1_1_2_0000000000000000011c,0,1568185200000,1,1310.0,10.0,3,1,0.7086222171783447,2019-09-11T07:00:00,"{""type"":""Point"",""coordinates"":[106.03833644599467,12.142738082536507]}"
1_1_1_1_1_1_1_1_2_0000000000000000011d,0,1568185200000,1,1310.0,10.0,3,1,0.7307453751564026,2019-09-11T07:00:00,"{""type"":""Point"",""coordinates"":[106.00650619592004,12.155095292264201]}"
1_1_1_1_1_1_1_1_2_0000000000000000016d,0,1568185200000,1,1310.0,10.0,3,1,0.790127694606781,2019-09-11T07:00:00,"{""type"":""Point"",""coordinates"":[106.08866090059125,12.453489082408696]}"
1_1_1_1_1_1_1_1_2_0000000000000000000c,0,1568185200000,1,1311.0,11.0,3,1,0.8531480431556702,2019-09-11T07:00:00,"{""type"":""Point"",""coordinates"":[104.91273237547256,11.466478609298811]}"
1_1_1_1_1_1_1_1_2_00000000000000000121,0,1568185200000,0,314.0,14.0,3,1,0.29288533329963684,2019-09-11T07:00:00,"{""type"":""Point"",""coordinates"":[105.96135784114011,12.2929809120917]}"
1_1_1_1_1_1_1_1_2_0000000000000000011a,0,1568185200000,0,406.0,6.0,4,0,0.12376250326633453,2019-09-11T07:00:00,"{""type"":""Point"",""coordinates"":[106.06850402367357,12.119136306823712]}"
1_1_1_1_1_1_1_1_2_00000000000000000334,0,1568185200000,0,406.0,6.0,4,0,0.10759996622800827,2019-09-11T07:00:00,"{""type"":""Point"",""coordinates"":[106.09011946335538,12.327492397856915]}"
1_1_1_1_1_1_1_1_2_00000000000000000335,0,1568185200000,0,406.0,6.0,4,0,0.019482778385281563,2019-09-11T07:00:00,"{""type"":""Point"",""coordinates"":[106.14997384568045,12.328045626517516]}"
1_1_1_1_1_1_1_1_2_00000000000000000337,0,1568185200000,0,406.0,6.0,4,0,0.10547192394733429,2019-09-11T07:00:00,"{""type"":""Point"",""coordinates"":[106.20385539216022,12.230867907159546]}"
1_1_1_1_1_1_1_1_2_00000000000000000012,0,1568185200000,0,409.0,9.0,4,0,0.101559117436409,2019-09-11T07:00:00,"{""type"":""Point"",""coordinates"":[105.04379078783404,11.433919422268653]}"
1_1_1_1_1_1_1_1_2_00000000000000000332,0,1568185200000,0,410.0,10.0,4,0,0.10454203188419342,2019-09-11T07:00:00,"{""type"":""Point"",""coordinates"":[105.98348765041858,12.413340797932367]}"
1_1_1_1_1_1_1_1_2_00000000000000000333,0,1568185200000,0,410.0,10.0,4,0,0.15722733736038208,2019-09-11T07:00:00,"{""type"":""Point"",""coordinates"":[106.14746021996332,12.42456734364129]}"
1_1_1_1_1_1_1_1_2_000000000000000000a9,0,1568185200000,0,411.0,11.0,4,0,0.10867282003164291,2019-09-11T07:00:00,"{""type"":""Point"",""coordinates"":[105.29424223284214,11.247919609200238]}"
1_1_1_1_1_1_1_1_2_000000000000000000b4,0,1568185200000,1,1414.0,14.0,4,1,0.8571311235427856,2019-09-11T07:00:00,"{""type"":""Point"",""coordinates"":[105.33140277253155,11.458663258361357]}"
1_1_1_1_1_1_1_1_2_00000000000000000336,0,1568185200000,1,1414.0,14.0,4,1,0.8722718358039856,2019-09-11T07:00:00,"{""type"":""Point"",""coordinates"":[106.0287104010034,12.27367441346854]}"
1_1_1_1_1_1_1_1_2_00000000000000000338,0,1568185200000,0,410.0,10.0,4,1,0.21067853271961212,2019-09-11T07:00:00,"{""type"":""Point"",""coordinates"":[106.01915382404293,12.135278000787634]}"
1_1_1_1_1_1_1_1_2_00000000000000000018,0,1568185200000,0,411.0,11.0,4,1,0.28340303897857666,2019-09-11T07:00:00,"{""type"":""Point"",""coordinates"":[104.95089814762105,11.333867976555108]}"
1_1_1_1_1_1_1_2_000000000000000000d3,0,1569222000000,0,110.0,10.0,1,0,0.11584068834781647,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.36980815191235,11.168031514232991]}"
1_1_1_1_1_1_1_2_00000000000000000032,0,1569222000000,0,111.0,11.0,1,0,0.11719316244125366,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.46402032832096,11.16171888169125]}"
1_1_1_1_1_1_1_2_000000000000000000d1,0,1569222000000,0,210.0,10.0,2,0,0.13474991917610168,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.35622023178006,11.150257360162744]}"
1_1_1_1_1_1_1_2_000000000000000000d4,0,1569222000000,0,210.0,10.0,2,0,0.11433566361665726,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.426617985402,11.244944588842317]}"
1_1_1_1_1_1_1_2_000000000000000000d6,0,1569222000000,0,210.0,10.0,2,0,0.11212152242660522,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.37832979043277,11.162413903393494]}"
1_1_1_1_1_1_1_2_000000000000000000d0,0,1569222000000,1,1211.0,11.0,2,1,0.874763011932373,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.34164311234771,11.171508161348548]}"
1_1_1_1_1_1_1_2_000000000000000000d9,0,1569222000000,1,1211.0,11.0,2,1,0.8053054809570312,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.34501885855859,11.169623324480835]}"
1_1_1_1_1_1_1_2_000000000000000000cf,0,1569222000000,0,310.0,10.0,3,0,0.10759931802749634,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.45509392096452,11.26780130766261]}"
1_1_1_1_1_1_1_2_000000000000000000d8,0,1569222000000,0,310.0,10.0,3,0,0.10401829332113266,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.38657119904623,11.165155244718783]}"
1_1_1_1_1_1_1_2_000000000000000002d0,0,1569222000000,0,310.0,10.0,3,0,0.10724227130413055,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.54160084411178,11.279044878678853]}"
1_1_1_1_1_1_1_2_000000000000000000d7,0,1569222000000,0,311.0,11.0,3,0,0.1134398952126503,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.45655585784449,11.159041357108093]}"
1_1_1_1_1_1_1_2_000000000000000002d6,0,1569222000000,0,311.0,11.0,3,0,0.10997086763381958,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.55031419888431,11.206845041711583]}"
1_1_1_1_1_1_1_2_000000000000000000d2,0,1569222000000,0,311.0,11.0,3,1,0.5910712480545044,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.34257003985044,11.163296386205545]}"
1_1_1_1_1_1_1_2_000000000000000000d5,0,1569222000000,0,411.0,11.0,4,0,0.30436214804649353,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.35227057767474,11.233738171246733]}"
1_1_1_1_1_1_2_0000000000000000034e,0,1569222000000,0,106.0,6.0,1,0,0.10517435520887375,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.62266123431588,11.982888988708687]}"
1_1_1_1_1_1_2_0000000000000000002f,0,1569222000000,0,110.0,10.0,1,0,0.05976170301437378,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.42612988541974,11.34560896041424]}"
1_1_1_1_1_1_2_000000000000000000e0,0,1569222000000,0,110.0,10.0,1,0,0.11608762294054031,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.49843030025063,11.291591143927917]}"
1_1_1_1_1_1_2_000000000000000000e4,0,1569222000000,0,110.0,10.0,1,0,0.13706284761428833,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.4755416808046,11.405776553942156]}"
1_1_1_1_1_1_2_000000000000000000e6,0,1569222000000,0,110.0,10.0,1,0,0.115535207092762,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.44279825603046,11.513026154513813]}"
1_1_1_1_1_1_2_00000000000000000125,0,1569222000000,0,110.0,10.0,1,0,0.10716018825769424,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.58093925337566,11.451347471732694]}"
1_1_1_1_1_1_2_00000000000000000137,0,1569222000000,0,110.0,10.0,1,0,0.10738862305879593,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[106.00298887903877,12.101373811867118]}"
1_1_1_1_1_1_2_0000000000000000016a,0,1569222000000,0,110.0,10.0,1,0,0.10546889156103134,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[106.09993809901928,12.611127353970351]}"
1_1_1_1_1_1_2_000000000000000000dc,0,1569222000000,0,111.0,11.0,1,0,0.17267292737960815,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.40113786192497,11.326547334354315]}"
1_1_1_1_1_1_2_0000000000000000002d,0,1569222000000,1,1101.0,1.0,1,1,0.8448815941810608,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.38990471553531,11.438610215745591]}"
1_1_1_1_1_1_2_0000000000000000013f,0,1569222000000,1,1101.0,1.0,1,1,0.8729519248008728,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.94677714309141,12.293601769491993]}"
1_1_1_1_1_1_2_0000000000000000033c,0,1569222000000,1,1110.0,10.0,1,1,0.6897779703140259,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.7529085674914,12.356253487622654]}"
1_1_1_1_1_1_2_000000000000000000db,0,1569222000000,1,1114.0,14.0,1,1,0.8736076951026917,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.36554670927384,11.339876805058212]}"
1_1_1_1_1_1_2_00000000000000000126,0,1569222000000,0,110.0,10.0,1,1,0.5544600486755371,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.65268079454424,11.826629718265831]}"
1_1_1_1_1_1_2_0000000000000000016f,0,1569222000000,0,114.0,14.0,1,1,0.4968189299106598,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.96876097081693,12.526381305586558]}"
1_1_1_1_1_1_2_00000000000000000129,0,1569222000000,0,209.0,9.0,2,0,0.10471750050783157,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.65547787237018,11.912156805577903]}"
1_1_1_1_1_1_2_000000000000000000e3,0,1569222000000,0,210.0,10.0,2,0,0.1276417374610901,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.49612973164888,11.381730652279382]}"
1_1_1_1_1_1_2_0000000000000000012c,0,1569222000000,0,210.0,10.0,2,0,0.10866065323352814,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.59878923905922,11.904391620925205]}"
1_1_1_1_1_1_2_00000000000000000168,0,1569222000000,0,210.0,10.0,2,0,0.1139359101653099,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[106.02902255401524,12.667565410012743]}"
1_1_1_1_1_1_2_000000000000000002cf,0,1569222000000,0,210.0,10.0,2,0,0.1170220896601677,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.52212300451718,11.297287365885945]}"
1_1_1_1_1_1_2_000000000000000002d8,0,1569222000000,0,210.0,10.0,2,0,0.28299587965011597,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.52882683705856,11.361486586410065]}"
1_1_1_1_1_1_2_0000000000000000034f,0,1569222000000,0,210.0,10.0,2,0,0.19781728088855743,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.5739955972985,11.351952755092563]}"
1_1_1_1_1_1_2_0000000000000000002e,0,1569222000000,0,211.0,11.0,2,0,0.11530329287052155,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.40164680474088,11.361983616929503]}"
1_1_1_1_1_1_2_00000000000000000030,0,1569222000000,0,211.0,11.0,2,0,0.11078938096761703,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.46736417490669,11.312884065954686]}"
1_1_1_1_1_1_2_00000000000000000127,0,1569222000000,0,206.0,6.0,2,0,0.1056063175201416,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.61333585753742,11.97414298070241]}"
1_1_1_1_1_1_2_00000000000000000140,0,1569222000000,0,206.0,6.0,2,0,0.10632479935884476,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.989576302443,12.34106205604457]}"
1_1_1_1_1_1_2_0000000000000000034a,0,1569222000000,0,206.0,6.0,2,0,0.10548297315835953,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.91571640800828,12.17686548015681]}"
1_1_1_1_1_1_2_00000000000000000138,0,1569222000000,0,210.0,10.0,2,1,0.47580352425575256,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[106.00072122282143,12.145188114680291]}"
1_1_1_1_1_1_2_00000000000000000145,0,1569222000000,0,210.0,10.0,2,1,0.24956361949443817,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.9581901953761,12.225990061895159]}"
1_1_1_1_1_1_2_00000000000000000139,0,1569222000000,0,204.0,4.0,2,1,0.14912135899066925,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.65877423026144,12.3253015721913]}"
1_1_1_1_1_1_2_000000000000000000e7,0,1569222000000,0,214.0,14.0,2,1,0.5407195687294006,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.47773179100408,11.860564166053255]}"
1_1_1_1_1_1_2_00000000000000000131,0,1569222000000,0,214.0,14.0,2,1,0.14056003093719482,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.67617748797795,12.193113746953538]}"
1_1_1_1_1_1_2_0000000000000000013c,0,1569222000000,0,214.0,14.0,2,1,0.4303306043148041,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.899895469793,12.215127501419076]}"
1_1_1_1_1_1_2_00000000000000000143,0,1569222000000,1,1201.0,1.0,2,1,0.8727569580078125,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.94235135137856,12.267108831031807]}"
1_1_1_1_1_1_2_000000000000000000e1,0,1569222000000,1,1210.0,10.0,2,1,0.8121597766876221,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.38195580595176,11.27864235809732]}"
1_1_1_1_1_1_2_0000000000000000013b,0,1569222000000,1,1211.0,11.0,2,1,0.74803626537323,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.77694578775707,12.292458000101377]}"
1_1_1_1_1_1_2_00000000000000000142,0,1569222000000,1,1214.0,14.0,2,1,0.8583753705024719,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.8900894462008,12.234203797707668]}"
1_1_1_1_1_1_2_0000000000000000016e,0,1569222000000,1,1214.0,14.0,2,1,0.8682312369346619,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.95853859726898,12.54164658705783]}"
1_1_1_1_1_1_2_00000000000000000169,0,1569222000000,0,305.0,5.0,3,0,0.10475625842809677,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.91926207651225,12.623870111885445]}"
1_1_1_1_1_1_2_00000000000000000134,0,1569222000000,0,306.0,6.0,3,0,0.10458408296108246,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.85608249844599,12.175741708228903]}"
1_1_1_1_1_1_2_0000000000000000034d,0,1569222000000,0,306.0,6.0,3,0,0.10514064878225327,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.97337983244614,12.116703728766863]}"
1_1_1_1_1_1_2_000000000000000000da,0,1569222000000,0,310.0,10.0,3,0,0.11408067494630814,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.49652560892807,11.457634914938843]}"
1_1_1_1_1_1_2_000000000000000000de,0,1569222000000,0,310.0,10.0,3,0,0.11909417062997818,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.41743017262537,11.331799467437609]}"
1_1_1_1_1_1_2_000000000000000000df,0,1569222000000,0,310.0,10.0,3,0,0.11116502434015274,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.39280227535538,11.341610513654457]}"
1_1_1_1_1_1_2_000000000000000000e5,0,1569222000000,0,310.0,10.0,3,0,0.1326465904712677,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.50071181375118,11.38988844172533]}"
1_1_1_1_1_1_2_00000000000000000128,0,1569222000000,0,310.0,10.0,3,0,0.10400029271841049,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.58892483051729,11.867990121909088]}"
1_1_1_1_1_1_2_0000000000000000012b,0,1569222000000,0,310.0,10.0,3,0,0.10970090329647064,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.59070650885613,11.8403038117832]}"
1_1_1_1_1_1_2_00000000000000000132,0,1569222000000,0,310.0,10.0,3,0,0.10829304158687592,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.71090550203292,12.1519958558012]}"
1_1_1_1_1_1_2_00000000000000000166,0,1569222000000,0,310.0,10.0,3,0,0.10645958036184311,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[106.05419836084255,12.723078654416183]}"
1_1_1_1_1_1_2_00000000000000000170,0,1569222000000,0,310.0,10.0,3,0,0.10959628224372864,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[106.04756416170297,12.571591031540596]}"
1_1_1_1_1_1_2_000000000000000002d7,0,1569222000000,0,310.0,10.0,3,0,0.12283485382795334,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.55464551034912,11.42801540400213]}"
1_1_1_1_1_1_2_0000000000000000034c,0,1569222000000,0,310.0,10.0,3,0,0.10907229036092758,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[106.04481911443943,12.133535175242912]}"
1_1_1_1_1_1_2_000000000000000000dd,0,1569222000000,0,311.0,11.0,3,0,0.10819143801927567,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.44677973831158,11.30851206269319]}"
1_1_1_1_1_1_2_0000000000000000012d,0,1569222000000,0,314.0,14.0,3,0,0.0936642661690712,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.6329524308854,11.886940947251304]}"
1_1_1_1_1_1_2_00000000000000000141,0,1569222000000,0,314.0,14.0,3,0,0.3098578453063965,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.98333353816798,12.284038427093575]}"
1_1_1_1_1_1_2_00000000000000000130,0,1569222000000,1,1310.0,10.0,3,1,0.8496651649475098,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.65599538245195,12.178049143772066]}"
1_1_1_1_1_1_2_0000000000000000013d,0,1569222000000,1,1310.0,10.0,3,1,0.8425056338310242,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.95171089815885,12.228642736812407]}"
1_1_1_1_1_1_2_00000000000000000031,0,1569222000000,1,1314.0,14.0,3,1,0.8708024621009827,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.35746771275588,11.273887435027403]}"
1_1_1_1_1_1_2_00000000000000000346,0,1569222000000,1,1314.0,14.0,3,1,0.8671959042549133,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.87317961006246,12.293043102162711]}"
1_1_1_1_1_1_2_00000000000000000349,0,1569222000000,1,1314.0,14.0,3,1,0.841863751411438,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.71513714591934,12.180249826429296]}"
1_1_1_1_1_1_2_00000000000000000171,0,1569222000000,0,314.0,14.0,3,1,0.23416194319725037,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.99434894872178,12.466827930979676]}"
1_1_1_1_1_1_2_0000000000000000012e,0,1569222000000,0,406.0,6.0,4,0,0.10348524153232574,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.6453418424164,11.937770627705175]}"
1_1_1_1_1_1_2_00000000000000000136,0,1569222000000,0,406.0,6.0,4,0,0.10485921055078506,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[106.01918535885889,12.050875061546138]}"
1_1_1_1_1_1_2_00000000000000000144,0,1569222000000,0,406.0,6.0,4,0,0.1050814762711525,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[106.00955406803202,12.22159182038911]}"
1_1_1_1_1_1_2_0000000000000000033a,0,1569222000000,0,406.0,6.0,4,0,0.10870546847581863,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.86225646818849,12.344595960095281]}"
1_1_1_1_1_1_2_0000000000000000033d,0,1569222000000,0,406.0,6.0,4,0,0.10610487312078476,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.57214088660855,12.386345444874435]}"
1_1_1_1_1_1_2_0000000000000000033e,0,1569222000000,0,406.0,6.0,4,0,0.10599971562623978,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.9248924069253,12.361661791813287]}"
1_1_1_1_1_1_2_00000000000000000340,0,1569222000000,0,406.0,6.0,4,0,0.1079411432147026,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.62061301193694,12.359791999695972]}"
1_1_1_1_1_1_2_00000000000000000341,0,1569222000000,0,406.0,6.0,4,0,0.10554838180541992,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.62864664693072,12.343596513782098]}"
1_1_1_1_1_1_2_00000000000000000342,0,1569222000000,0,406.0,6.0,4,0,0.1073046624660492,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.90763636343894,12.35949364489097]}"
1_1_1_1_1_1_2_00000000000000000345,0,1569222000000,0,406.0,6.0,4,0,0.10720060765743256,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.94746203936724,12.319138049465163]}"
1_1_1_1_1_1_2_00000000000000000347,0,1569222000000,0,406.0,6.0,4,0,0.10886865109205246,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.62411551512504,12.329184900872544]}"
1_1_1_1_1_1_2_00000000000000000348,0,1569222000000,0,406.0,6.0,4,0,0.10546586662530899,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.94443377689333,12.316074026487748]}"
1_1_1_1_1_1_2_000000000000000000e8,0,1569222000000,0,410.0,10.0,4,0,0.110297292470932,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.50423735515137,11.83308209558311]}"
1_1_1_1_1_1_2_0000000000000000012a,0,1569222000000,0,410.0,10.0,4,0,0.1109866052865982,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.59684980693643,11.926314556910608]}"
1_1_1_1_1_1_2_0000000000000000013e,0,1569222000000,0,410.0,10.0,4,0,0.11049791425466537,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[106.05650641183286,12.27421945016611]}"
1_1_1_1_1_1_2_00000000000000000167,0,1569222000000,0,410.0,10.0,4,0,0.10874128341674805,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[106.05605095151152,12.6768171586108]}"
1_1_1_1_1_1_2_00000000000000000172,0,1569222000000,0,410.0,10.0,4,0,0.11052845418453217,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[106.09757382678664,12.520267234581556]}"
1_1_1_1_1_1_2_000000000000000002d9,0,1569222000000,0,410.0,10.0,4,0,0.10663866251707077,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.53990330412931,11.922780091672536]}"
1_1_1_1_1_1_2_0000000000000000033b,0,1569222000000,0,410.0,10.0,4,0,0.10586486756801605,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.98348765041858,12.413340797932367]}"
1_1_1_1_1_1_2_0000000000000000033f,0,1569222000000,0,410.0,10.0,4,0,0.10741463303565979,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.89324325509394,12.365443471938375]}"
1_1_1_1_1_1_2_00000000000000000344,0,1569222000000,0,410.0,10.0,4,0,0.1452617049217224,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.8706767767969,12.335502592716118]}"
1_1_1_1_1_1_2_0000000000000000034b,0,1569222000000,0,410.0,10.0,4,0,0.10778126120567322,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.91819966484663,12.102681499132638]}"
1_1_1_1_1_1_2_0000000000000000012f,0,1569222000000,0,414.0,14.0,4,0,0.10500682145357132,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.68891884871043,12.172605016141194]}"
1_1_1_1_1_1_2_00000000000000000133,0,1569222000000,1,1414.0,14.0,4,1,0.8697619438171387,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.73099229128087,12.195281027070644]}"
1_1_1_1_1_1_2_0000000000000000013a,0,1569222000000,1,1414.0,14.0,4,1,0.8685696125030518,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.72181123550746,12.216971723800846]}"
1_1_1_1_1_1_2_00000000000000000343,0,1569222000000,1,1414.0,14.0,4,1,0.8734596967697144,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[106.0287104010034,12.27367441346854]}"
1_1_1_1_1_1_2_00000000000000000135,0,1569222000000,0,410.0,10.0,4,1,0.21818813681602478,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[106.02573266977204,12.137964645346688]}"
1_1_1_1_1_1_2_000000000000000000e2,0,1569222000000,0,414.0,14.0,4,1,0.5101190209388733,2019-09-23T07:00:00,"{""type"":""Point"",""coordinates"":[105.37972044920743,11.397516992927617]}"
1_1_1_1_1_2_0000000000000000027c,0,1570258800000,0,109.0,9.0,1,0,0.10715143382549286,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.02816623993812,11.45661411289885]}"
1_1_1_1_1_2_000000000000000002dd,0,1570258800000,0,113.0,13.0,1,0,0.17127586901187897,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.53651331539146,12.123723744182916]}"
1_1_1_1_1_2_00000000000000000288,0,1570258800000,0,110.0,10.0,1,0,0.11142462491989136,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.08129620937835,11.699784766406548]}"
1_1_1_1_1_2_0000000000000000028d,0,1570258800000,0,110.0,10.0,1,0,0.10868928581476212,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.45666475579807,11.76265949859899]}"
1_1_1_1_1_2_0000000000000000028e,0,1570258800000,0,110.0,10.0,1,0,0.44191426038742065,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.17774471374005,11.888765926777266]}"
1_1_1_1_1_2_00000000000000000291,0,1570258800000,0,110.0,10.0,1,0,0.2932190001010895,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.08437185776488,11.808118695211979]}"
1_1_1_1_1_2_00000000000000000286,0,1570258800000,0,114.0,14.0,1,0,0.28298237919807434,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.05313333114809,11.628414606200975]}"
1_1_1_1_1_2_00000000000000000062,0,1570258800000,0,111.0,11.0,1,0,0.21597346663475037,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.16978758905229,11.846430346098867]}"
