system:index,CID,Date,HYDRA,H_S_RLCMST,RLCMS,Slope,WaterPlane,first,system:time_start,.geo
1_1_1_1_1_2_00000000000000000067,0,1570258800000,1,1114.0,14.0,1,1,0.9835212230682373,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.20532582829397,11.612859026189733]}"
1_1_1_1_1_2_00000000000000000281,0,1570258800000,1,1114.0,14.0,1,1,0.9788916110992432,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.19688414943447,11.469846036084723]}"
1_1_1_1_1_2_000000000000000002a8,0,1570258800000,1,1114.0,14.0,1,1,0.9869085550308228,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.4727648034075,12.125325582123857]}"
1_1_1_1_1_2_00000000000000000060,0,1570258800000,0,110.0,10.0,1,1,3.492445684969425E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.43539054647248,11.786722126083685]}"
1_1_1_1_1_2_0000000000000000027f,0,1570258800000,0,209.0,9.0,2,0,3.0444093113146664E-7,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.05693111412198,11.447532826213212]}"
1_1_1_1_1_2_00000000000000000282,26,1570258800000,0,209.0,9.0,2,0,1.6529539425391704E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.04128572833211,11.512569944809234]}"
1_1_1_1_1_2_00000000000000000283,26,1570258800000,0,209.0,9.0,2,0,2.162143646273762E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.0413358133075,11.512668699050119]}"
1_1_1_1_1_2_000000000000000002a5,0,1570258800000,0,209.0,9.0,2,0,2.204306838393677E-5,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.46137547943142,11.990199025703454]}"
1_1_1_1_1_2_000000000000000002a6,0,1570258800000,0,209.0,9.0,2,0,9.489967700559987E-10,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.46405332803708,11.991002598816106]}"
1_1_1_1_1_2_000000000000000002a7,0,1570258800000,0,209.0,9.0,2,0,8.67412134539336E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.48265852177136,12.004980873901854]}"
1_1_1_1_1_2_00000000000000000061,0,1570258800000,0,210.0,10.0,2,0,3.8394605508074164E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.35911659703308,11.826713148720547]}"
1_1_1_1_1_2_00000000000000000063,0,1570258800000,0,210.0,10.0,2,0,6.170598207972944E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.10234985753101,11.77633473633636]}"
1_1_1_1_1_2_00000000000000000065,0,1570258800000,0,210.0,10.0,2,0,5.09322271682322E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.33860487205315,11.74031171182102]}"
1_1_1_1_1_2_00000000000000000118,0,1570258800000,0,210.0,10.0,2,0,7.210909825516865E-5,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.64948380288041,12.049449849670443]}"
1_1_1_1_1_2_0000000000000000014a,0,1570258800000,0,210.0,10.0,2,0,6.908021168783307E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.78013126148613,12.245741271777247]}"
1_1_1_1_1_2_00000000000000000159,0,1570258800000,0,210.0,10.0,2,0,3.312561893835664E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.9581901953761,12.225990061895159]}"
1_1_1_1_1_2_0000000000000000028b,0,1570258800000,0,210.0,10.0,2,0,0.0018138602608814836,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.23905634909065,11.738706495267206]}"
1_1_1_1_1_2_0000000000000000028c,0,1570258800000,0,210.0,10.0,2,0,3.105438663624227E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.46397066923551,11.75898922195631]}"
1_1_1_1_1_2_0000000000000000028f,0,1570258800000,0,210.0,10.0,2,0,3.8506515556946397E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.08115494306624,11.777454850041895]}"
1_1_1_1_1_2_00000000000000000299,0,1570258800000,0,210.0,10.0,2,0,2.4964565454865806E-5,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.486008868215,11.822349518857797]}"
1_1_1_1_1_2_0000000000000000006d,0,1570258800000,0,211.0,11.0,2,0,8.387874695472419E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.01301902214188,11.220711877687474]}"
1_1_1_1_1_2_00000000000000000277,0,1570258800000,0,211.0,11.0,2,0,2.2127693227957934E-5,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.09214562509125,11.335204447386381]}"
1_1_1_1_1_2_0000000000000000031e,0,1570258800000,0,204.0,4.0,2,0,0.0026839859783649445,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[104.55106920808818,12.636983978743599]}"
1_1_1_1_1_2_00000000000000000165,0,1570258800000,0,206.0,6.0,2,0,2.8949795523658395E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.989576302443,12.34106205604457]}"
1_1_1_1_1_2_0000000000000000006a,0,1570258800000,0,214.0,14.0,2,0,0.001357685076072812,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.15336822111239,11.41495623121628]}"
1_1_1_1_1_2_0000000000000000014b,0,1570258800000,0,214.0,14.0,2,0,0.00197099382057786,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.684876494587,12.234787230209177]}"
1_1_1_1_1_2_0000000000000000014c,0,1570258800000,0,214.0,14.0,2,0,7.540606893599033E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.60470133084824,12.234032680318945]}"
1_1_1_1_1_2_0000000000000000014e,0,1570258800000,0,214.0,14.0,2,0,0.0019470303086563945,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.70314348887416,12.26889493583947]}"
1_1_1_1_1_2_000000000000000002a3,0,1570258800000,0,214.0,14.0,2,0,4.1563838021829724E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.38650884223671,12.004456870536183]}"
1_1_1_1_1_2_0000000000000000014d,0,1570258800000,0,201.0,1.0,2,1,0.7079288959503174,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.72087179979644,12.281084778369916]}"
1_1_1_1_1_2_00000000000000000294,0,1570258800000,0,210.0,10.0,2,1,6.240324000827968E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.15733918811677,11.945339573903789]}"
1_1_1_1_1_2_0000000000000000005f,0,1570258800000,0,211.0,11.0,2,1,0.001877257484011352,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.3745349417249,11.945107184878417]}"
1_1_1_1_1_2_00000000000000000276,0,1570258800000,0,211.0,11.0,2,1,5.249349633231759E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[104.99402156472763,11.395939654603701]}"
1_1_1_1_1_2_000000000000000002a4,0,1570258800000,0,211.0,11.0,2,1,0.014317476190626621,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.47647333355029,12.065932051079596]}"
1_1_1_1_1_2_0000000000000000005c,0,1570258800000,0,214.0,14.0,2,1,0.0036415518261492252,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.1885768226063,11.997536253283341]}"
1_1_1_1_1_2_00000000000000000146,0,1570258800000,0,214.0,14.0,2,1,0.0017486719880253077,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.6539447708759,12.134280384435131]}"
1_1_1_1_1_2_00000000000000000148,0,1570258800000,1,1204.0,4.0,2,1,0.9829604625701904,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.58889832043475,12.178649297992646]}"
1_1_1_1_1_2_00000000000000000151,3,1570258800000,1,1209.0,9.0,2,1,0.9859452843666077,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.65649179220269,12.297800748221242]}"
1_1_1_1_1_2_00000000000000000155,3,1570258800000,1,1209.0,9.0,2,1,0.9875954389572144,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.65631080827332,12.296607205739257]}"
1_1_1_1_1_2_00000000000000000156,6,1570258800000,1,1209.0,9.0,2,1,0.9883267283439636,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.65958717403385,12.296181883245508]}"
1_1_1_1_1_2_00000000000000000157,6,1570258800000,1,1209.0,9.0,2,1,0.9882821440696716,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.65935822682121,12.295895162655874]}"
1_1_1_1_1_2_0000000000000000029d,16,1570258800000,1,1209.0,9.0,2,1,0.09047819674015045,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.47759468533398,11.94649965771856]}"
1_1_1_1_1_2_00000000000000000158,0,1570258800000,1,1210.0,10.0,2,1,0.8217138648033142,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.9559493321679,12.211908907019652]}"
1_1_1_1_1_2_00000000000000000296,0,1570258800000,1,1210.0,10.0,2,1,0.9518635869026184,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.32563494983768,11.782581828055504]}"
1_1_1_1_1_2_00000000000000000298,0,1570258800000,1,1210.0,10.0,2,1,0.9063804149627686,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.3260834519952,11.799711337000556]}"
1_1_1_1_1_2_00000000000000000279,0,1570258800000,1,1211.0,11.0,2,1,0.9877445101737976,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.09554485493847,11.242263133325785]}"
1_1_1_1_1_2_0000000000000000005b,0,1570258800000,1,1214.0,14.0,2,1,0.9360854625701904,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.09842666338271,12.02877645011639]}"
1_1_1_1_1_2_00000000000000000292,0,1570258800000,1,1214.0,14.0,2,1,0.9748998880386353,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.11859383217066,11.916646858194753]}"
1_1_1_1_1_2_000000000000000002a2,0,1570258800000,0,304.0,4.0,3,0,2.2611787426285446E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.34656369320626,11.953883025229183]}"
1_1_1_1_1_2_000000000000000002de,0,1570258800000,0,306.0,6.0,3,0,0.0012574417050927877,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.5469005069434,12.217406265988838]}"
1_1_1_1_1_2_0000000000000000015a,0,1570258800000,0,309.0,9.0,3,0,4.514612737693824E-5,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.89154842063971,12.252857446696414]}"
1_1_1_1_1_2_0000000000000000027b,0,1570258800000,0,309.0,9.0,3,0,6.543848576257005E-5,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.01241346342931,11.518107732819084]}"
1_1_1_1_1_2_00000000000000000280,0,1570258800000,0,309.0,9.0,3,0,6.106613000156358E-5,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.04050660726443,11.44348183737233]}"
1_1_1_1_1_2_00000000000000000066,0,1570258800000,0,310.0,10.0,3,0,0.0010740422876551747,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.06913102483806,11.721977523721245]}"
1_1_1_1_1_2_0000000000000000027a,0,1570258800000,0,310.0,10.0,3,0,5.990592180751264E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.43138989836974,11.270440359469246]}"
1_1_1_1_1_2_00000000000000000287,0,1570258800000,0,310.0,10.0,3,0,3.326908336021006E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.07592366504112,11.657808682681505]}"
1_1_1_1_1_2_0000000000000000029a,0,1570258800000,0,310.0,10.0,3,0,2.1272824960760772E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.46758226648669,11.806821866373484]}"
1_1_1_1_1_2_000000000000000002a0,0,1570258800000,0,310.0,10.0,3,0,3.907891805283725E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.12154407947887,12.0511718368338]}"
1_1_1_1_1_2_00000000000000000357,0,1570258800000,0,310.0,10.0,3,0,0.0010792830726131797,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.72615350151084,12.379208776518029]}"
1_1_1_1_1_2_00000000000000000068,0,1570258800000,0,311.0,11.0,3,0,5.432115285657346E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[104.99000049252253,11.493318709872808]}"
1_1_1_1_1_2_00000000000000000278,0,1570258800000,0,311.0,11.0,3,0,0.005542336963117123,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.11248113091176,11.338577770769012]}"
1_1_1_1_1_2_0000000000000000027e,0,1570258800000,0,311.0,11.0,3,0,4.7842427738942206E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.05453749666816,11.54280216718767]}"
1_1_1_1_1_2_0000000000000000029c,0,1570258800000,0,314.0,14.0,3,0,9.900078875944018E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.4812518326858,11.887518502633052]}"
1_1_1_1_1_2_000000000000000002a1,0,1570258800000,0,314.0,14.0,3,0,0.0019547923002392054,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.22808522655835,11.994687783178714]}"
1_1_1_1_1_2_0000000000000000015e,0,1570258800000,1,1301.0,1.0,3,1,0.9885231256484985,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.96010482240935,12.268393738268239]}"
1_1_1_1_1_2_0000000000000000029e,17,1570258800000,1,1309.0,9.0,3,1,0.9828359484672546,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.47035481716803,11.922455946772097]}"
1_1_1_1_1_2_0000000000000000029f,17,1570258800000,1,1309.0,9.0,3,1,0.9824417233467102,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.47044100981196,11.922213402979922]}"
1_1_1_1_1_2_00000000000000000064,0,1570258800000,1,1311.0,11.0,3,1,0.8443665504455566,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.03908772565973,11.712659366780745]}"
1_1_1_1_1_2_0000000000000000028a,0,1570258800000,1,1311.0,11.0,3,1,0.9787245392799377,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.15100382251262,11.597566726006779]}"
1_1_1_1_1_2_00000000000000000117,0,1570258800000,0,314.0,14.0,3,1,0.05856914445757866,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.87317961006246,12.293043102162711]}"
1_1_1_1_1_2_0000000000000000014f,0,1570258800000,0,404.0,4.0,4,0,4.44531615357846E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.60224976814112,12.199331410450936]}"
1_1_1_1_1_2_0000000000000000015f,0,1570258800000,0,404.0,4.0,4,0,4.459489427972585E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.86970610459244,12.222015571544294]}"
1_1_1_1_1_2_0000000000000000005d,0,1570258800000,0,406.0,6.0,4,0,6.647142581641674E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.44699786789897,12.008824233228118]}"
1_1_1_1_1_2_0000000000000000015b,0,1570258800000,0,406.0,6.0,4,0,3.989201504737139E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.82839910558708,12.167329394677784]}"
1_1_1_1_1_2_0000000000000000015c,0,1570258800000,0,406.0,6.0,4,0,5.475577781908214E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.80529501303342,12.164085158598885]}"
1_1_1_1_1_2_0000000000000000015d,0,1570258800000,0,406.0,6.0,4,0,4.325242480263114E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.84300115432278,12.197120260500538]}"
1_1_1_1_1_2_00000000000000000164,0,1570258800000,0,406.0,6.0,4,0,3.995062143076211E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.81958234036414,12.373233850786049]}"
1_1_1_1_1_2_0000000000000000016b,0,1570258800000,0,406.0,6.0,4,0,7.806430803611875E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.61881398453686,12.471854637768743]}"
1_1_1_1_1_2_00000000000000000350,0,1570258800000,0,406.0,6.0,4,0,0.0014974660007283092,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.86225646818849,12.344595960095281]}"
1_1_1_1_1_2_00000000000000000352,0,1570258800000,0,406.0,6.0,4,0,0.0013546060072258115,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.94746203936724,12.319138049465163]}"
1_1_1_1_1_2_00000000000000000353,0,1570258800000,0,406.0,6.0,4,0,3.4405800397507846E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.57214088660855,12.386345444874435]}"
1_1_1_1_1_2_00000000000000000354,0,1570258800000,0,406.0,6.0,4,0,2.2311278735287488E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.62411551512504,12.329184900872544]}"
1_1_1_1_1_2_00000000000000000355,0,1570258800000,0,406.0,6.0,4,0,7.185718859545887E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.94443377689333,12.316074026487748]}"
1_1_1_1_1_2_00000000000000000356,0,1570258800000,0,406.0,6.0,4,0,4.3602794175967574E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.62061301193694,12.359791999695972]}"
1_1_1_1_1_2_00000000000000000358,0,1570258800000,0,406.0,6.0,4,0,7.513631717301905E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.62864664693072,12.343596513782098]}"
1_1_1_1_1_2_00000000000000000359,0,1570258800000,0,406.0,6.0,4,0,7.235386874526739E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.90763636343894,12.35949364489097]}"
1_1_1_1_1_2_0000000000000000006b,0,1570258800000,0,409.0,9.0,4,0,4.6902113126634504E-7,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.04379078783404,11.433919422268653]}"
1_1_1_1_1_2_00000000000000000163,0,1570258800000,0,410.0,10.0,4,0,0.0011011180467903614,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.81612034504168,12.324261581238899]}"
1_1_1_1_1_2_00000000000000000351,0,1570258800000,0,410.0,10.0,4,0,0.004218874499201775,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.8706767767969,12.335502592716118]}"
1_1_1_1_1_2_00000000000000000150,0,1570258800000,0,414.0,14.0,4,0,0.0011911500478163362,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.73098942423236,12.30862676195408]}"
1_1_1_1_1_2_00000000000000000297,0,1570258800000,0,414.0,14.0,4,0,9.259228827431798E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.3488687043248,11.852344510028]}"
1_1_1_1_1_2_00000000000000000295,0,1570258800000,1,1410.0,10.0,4,1,0.9856973886489868,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.22815812862025,11.940258866382797]}"
1_1_1_1_1_2_00000000000000000147,0,1570258800000,1,1414.0,14.0,4,1,0.9856980443000793,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.57537520887621,12.204380288167654]}"
1_1_1_1_1_2_00000000000000000284,0,1570258800000,1,1414.0,14.0,4,1,0.9863095283508301,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.03443646094357,11.597756745427253]}"
1_1_1_1_1_2_00000000000000000069,0,1570258800000,1,1401.0,1.0,4,1,0.973246693611145,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.18573771781757,11.454931411981889]}"
1_1_1_1_1_2_00000000000000000149,0,1570258800000,1,1404.0,4.0,4,1,0.9512678384780884,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.58317365126875,12.181430996435964]}"
1_1_1_1_2_000000000000000001a7,0,1570258800000,0,104.0,4.0,1,0,0.0010645786533132195,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[103.86828179292125,12.799870923363779]}"
1_1_1_1_2_00000000000000000320,0,1570258800000,0,114.0,14.0,1,0,0.006469003856182098,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[104.5105688013201,12.662812165834097]}"
1_1_1_1_2_0000000000000000017a,0,1570258800000,1,1101.0,1.0,1,1,0.9662231206893921,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[103.88284599021648,12.951881148348368]}"
1_1_1_1_2_000000000000000002f1,0,1570258800000,1,1101.0,1.0,1,1,0.9863271713256836,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[104.39212217684734,12.721906552490433]}"
1_1_1_1_2_000000000000000002f3,0,1570258800000,1,1101.0,1.0,1,1,0.976549506187439,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[104.36840253882278,12.675287151111798]}"
1_1_1_1_2_00000000000000000321,0,1570258800000,1,1101.0,1.0,1,1,0.9866387844085693,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[104.3787770880577,12.700766066605988]}"
1_1_1_1_2_000000000000000001aa,0,1570258800000,1,1110.0,10.0,1,1,0.7864648103713989,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[103.77613136376883,12.775449219500995]}"
1_1_1_1_2_000000000000000001b0,0,1570258800000,1,1114.0,14.0,1,1,0.9543243050575256,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[103.90721637107548,12.856081245371392]}"
1_1_1_1_2_000000000000000002f4,0,1570258800000,1,1114.0,14.0,1,1,0.9738612174987793,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[104.48950995599316,12.708358962840768]}"
1_1_1_1_2_000000000000000002f0,0,1570258800000,0,114.0,14.0,1,1,0.006995555944740772,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[104.52413540092188,12.761451862238397]}"
1_1_1_1_2_000000000000000001a8,0,1570258800000,0,204.0,4.0,2,0,2.574697427917272E-4,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[103.78432979083577,12.786908621196853]}"
1_1_1_1_2_000000000000000001ab,0,1570258800000,0,214.0,14.0,2,0,0.006282792426645756,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[103.80941127627501,12.873364723020039]}"
1_1_1_1_2_000000000000000001ac,0,1570258800000,0,214.0,14.0,2,0,6.466000286309281E-7,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[103.89410629431445,12.766096310307287]}"
1_1_1_1_2_000000000000000001b1,0,1570258800000,0,214.0,14.0,2,0,0.007921657525002956,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[103.83940560604684,12.892056622023844]}"
1_1_1_1_2_00000000000000000179,0,1570258800000,1,1214.0,14.0,2,1,0.9877558946609497,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[103.98321708039505,13.19451861620265]}"
1_1_1_1_2_0000000000000000017c,0,1570258800000,1,1214.0,14.0,2,1,0.9701650738716125,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[104.55722422405118,12.775347808279122]}"
1_1_1_1_2_00000000000000000322,0,1570258800000,1,1214.0,14.0,2,1,0.9778348803520203,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[104.57353882993982,12.744228016739752]}"
1_1_1_1_2_000000000000000001a9,0,1570258800000,0,304.0,4.0,3,0,0.0010161985410377383,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[103.79191134522763,12.825291953067135]}"
1_1_1_1_2_000000000000000001ad,0,1570258800000,0,304.0,4.0,3,0,0.002195588545873761,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[103.72695935578591,12.862938183528236]}"
1_1_1_1_2_000000000000000001ae,0,1570258800000,0,304.0,4.0,3,0,0.00150244717951864,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[103.79758214961777,12.82628731281349]}"
1_1_1_1_2_0000000000000000031f,0,1570258800000,1,1304.0,4.0,3,1,0.9405341148376465,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[104.51397065965205,12.691280807964748]}"
1_1_1_1_2_0000000000000000017b,0,1570258800000,1,1314.0,14.0,3,1,0.9528120756149292,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[103.93950381422634,12.801747000392313]}"
1_1_1_1_2_000000000000000002f2,0,1570258800000,1,1314.0,14.0,3,1,0.961174726486206,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[104.49101834100343,12.660225961636968]}"
1_1_1_1_2_000000000000000001af,0,1570258800000,0,414.0,14.0,4,1,0.003713316284120083,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[103.92801131098439,12.839633200599327]}"
1_1_1_2_00000000000000000178,0,1570086000000,0,114.0,14.0,1,0,0.0036351524759083986,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.48058269962597,12.844017843396117]}"
1_1_1_2_000000000000000001a6,0,1570086000000,1,1114.0,14.0,1,1,0.9551465511322021,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.5634333004073,12.816056461395851]}"
1_1_1_2_000000000000000001a5,0,1570086000000,0,214.0,14.0,2,0,0.0013640767429023981,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.47809769457425,12.826799308450072]}"
1_1_2_00000000000000000106,19,1570086000000,0,101.0,1.0,1,0,1.3390599633567035E-6,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.9530207634452,11.565285097201764]}"
1_1_2_000000000000000000f2,49,1570086000000,0,109.0,9.0,1,0,2.60237546171993E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.78438199673784,10.994627610887115]}"
1_1_2_000000000000000000fe,0,1570086000000,0,109.0,9.0,1,0,6.255084736039862E-5,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.99339122940971,11.5008605919791]}"
1_1_2_00000000000000000101,0,1570086000000,0,109.0,9.0,1,0,1.4603871250074008E-6,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[105.02816623993812,11.45661411289885]}"
1_1_2_00000000000000000102,0,1570086000000,0,109.0,9.0,1,0,3.353608481120318E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[105.03044589944392,11.453085396464717]}"
1_1_2_00000000000000000214,0,1570086000000,0,110.0,10.0,1,0,0.0010666897287592292,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.89901710043455,10.747199010505685]}"
1_1_2_00000000000000000219,0,1570086000000,0,110.0,10.0,1,0,1.1740589252440259E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.72440832762997,10.887887022058035]}"
1_1_2_0000000000000000003b,0,1570086000000,0,114.0,14.0,1,0,0.025616662576794624,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.99616089798694,11.996553795970902]}"
1_1_2_0000000000000000024b,0,1570086000000,0,114.0,14.0,1,0,2.3383754887618124E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.85365232996463,12.388492963585781]}"
1_1_2_0000000000000000031c,0,1570086000000,0,114.0,14.0,1,0,0.002648349851369858,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.52902692381458,12.72268794282083]}"
1_1_2_00000000000000000049,0,1570086000000,0,111.0,11.0,1,0,7.046187529340386E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.96323111709752,11.400345797568141]}"
1_1_2_0000000000000000004b,0,1570086000000,0,111.0,11.0,1,0,0.008038467727601528,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[105.00876955856356,11.293626123689716]}"
